,price_try,make,series,year,km,transmission,fuel,body_type,warranty,from_,wheel_drive,cylinder_number,torque_nm,engine_capacity_cc,engine_power_hp,max_power_rpm,min_power_rpm,acceleration_0to100_sec,max_speed_kmh,average_fuel_consumption_lt,painted_changed
540,350000,Fiat,Other Fiat,2006,299104,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,180,1248,70,4000,1750,14.0,164,4.6,Painted or Changed
541,570000,Other,Other Other,2015,94000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,230,1560,93,3500,1750,11.2,180,4.1,Painted or Changed
542,305000,Renault,Megane,1998,274000,Manual,LPG & Gasoline,Sedan,Warranted,Dealer,Front-Wheel Drive,4,137,1598,90,2500,1200,11.5,184,7.2,Original
543,629750,Ford,Fiesta,2014,102000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,185,1498,75,4000,1700,13.5,167,3.7,Painted or Changed
544,599750,Seat,Other Seat,2013,158500,Manual,Gasoline,Other,Warrantless,Dealer,Front-Wheel Drive,4,132,1390,85,5000,3800,12.4,177,5.9,Original
545,729750,Other,Other Other,2019,33113,Semiautomatic,Gasoline,Hatchback,Warranted,Authorized Dealer,Front-Wheel Drive,3,140,898,90,5000,2250,11.1,168,5.1,Painted or Changed
546,575000,Ford,Fiesta,2014,230000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,185,1498,75,4000,1700,13.5,167,3.7,Original
547,1180000,Audi,Other Audi,2012,270000,Automatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,320,1968,143,4200,1750,9.1,210,4.8,Painted or Changed
548,600000,Mercedes - Benz,Other Mercedes - Benz,1995,192900,Manual,Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,200,1997,136,2500,1200,13.6,175,5.5,Original
549,300000,Peugeot,Other Peugeot,2003,320000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,120,1360,76,5500,3400,12.7,171,6.4,Original
550,992700,Honda,Civic,2017,133000,Automatic,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,152,1597,125,6500,4300,11.6,196,6.7,Painted or Changed
551,1100000,Ford,Focus,2018,58000,Semiautomatic,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,159,1596,125,6000,4000,10.9,192,6.3,Original
552,730000,Audi,Other Audi,2012,261000,Semiautomatic,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,105,4400,2500,11.8,194,4.3,Painted or Changed
553,915000,Ford,Focus,2016,180000,Semiautomatic,Diesel,Other,Warrantless,Dealer,Front-Wheel Drive,4,300,1499,120,3600,1750,10.9,193,4.2,Original
554,802000,Ford,Focus,2018,212000,Automatic,Diesel,Sedan,Warranted,Dealer,Front-Wheel Drive,4,300,1500,120,3000,1200,10.2,196,4.3,Painted or Changed
555,437500,Renault,Symbol,2011,210000,Manual,Diesel,Sedan,Warranted,Dealer,Front-Wheel Drive,4,160,1461,65,3750,1900,16.5,160,4.5,Original
556,182750,Other,Other Other,1997,299000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,130,1289,54,2500,1200,15.2,155,5.5,Original
557,785000,Renault,Clio,2017,96000,Semiautomatic,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,220,1461,90,4000,1750,12.9,176,3.7,Original
558,789900,Peugeot,Other Peugeot,2020,37950,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,250,1499,102,4000,1750,9.9,188,3.5,Original
559,402750,BMW,5 Series,1996,550000,Automatic,LPG & Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,6,190,1991,150,6000,4000,10.6,211,10.2,Original
560,835000,Renault,Megane,2018,178000,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,250,1461,110,4000,1750,12.5,190,3.8,Painted or Changed
561,1400000,BMW,3 Series,2016,99000,Automatic,Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,250,1598,170,4800,1500,7.6,230,5.3,Original
562,785000,Seat,Other Seat,2013,237000,Semiautomatic,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,105,3000,1500,10.7,190,3.9,Painted or Changed
563,1450000,Mercedes - Benz,Other Mercedes - Benz,2014,155000,Automatic,Diesel,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,320,1598,136,3800,2600,9.7,218,4.2,Painted or Changed
564,329900,Volkswagen,Passat,2000,260000,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,4WD (Continuous),4,180,1781,125,2500,1200,15.2,155,5.5,Original
565,609500,Peugeot,Other Peugeot,2019,73000,Manual,Gasoline,Sedan,Warranted,Dealer,Front-Wheel Drive,3,117,1199,83,5500,2750,12.9,169,4.9,Painted or Changed
566,850000,Volkswagen,Jetta,2013,190000,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,105,4400,2500,11.7,190,4.7,Original
567,645000,Other,Other Other,2014,158000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,220,1396,90,4000,1750,14.2,172,4.5,Original
568,520000,Other,Other Other,2008,93000,Manual,Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,133,1360,91,5250,3250,12.8,182,6.4,Painted or Changed
569,2350000,Audi,Other Audi,2014,171000,Automatic,Diesel,Sedan,Warranted,Dealer,4WD (Continuous),6,650,2967,313,3900,1450,5.1,250,6.4,Painted or Changed
570,660000,Renault,Fluence,2016,220000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,200,1461,90,4000,1750,13.0,180,4.5,Painted or Changed
571,565000,Fiat,Egea,2017,220000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,200,1248,95,3750,1500,11.7,183,4.1,Painted or Changed
572,3125000,Audi,Other Audi,2016,210554,Automatic,Gasoline,Sedan,Warrantless,Dealer,4WD (Continuous),4,370,1984,252,6000,1600,7.2,250,7.4,Painted or Changed
573,750000,Volkswagen,Passat,2008,267000,Automatic,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,155,1598,115,6000,4000,12.7,195,7.7,Original
574,1150000,Mercedes - Benz,Other Mercedes - Benz,2014,184000,Automatic,Gasoline,Other,Warrantless,Dealer,Front-Wheel Drive,4,250,1595,156,5300,4000,8.6,230,5.1,Original
575,987500,Ford,Focus,2018,90000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,300,1499,120,3600,1750,10.6,195,3.8,Original
576,967500,Renault,Megane,2021,90000,Semiautomatic,Gasoline,Sedan,Warranted,Dealer,Front-Wheel Drive,4,240,1332,140,5000,1600,9.0,205,5.3,Original
577,835000,Renault,Megane,2016,192000,Semiautomatic,Diesel,Sedan,Warranted,Dealer,Front-Wheel Drive,4,250,1461,110,4000,1750,12.5,190,3.8,Original
578,1100000,BMW,5 Series,2011,460000,Automatic,Diesel,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,380,1995,184,4000,2750,8.1,225,5.2,Original
579,2100000,Mercedes - Benz,Other Mercedes - Benz,2003,303000,Automatic,Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,8,460,4966,306,4000,2000,6.3,250,11.4,Painted or Changed
580,355000,Hyundai,Other Hyundai,2009,212000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,216,1493,88,4000,1900,12.1,173,4.5,Painted or Changed
581,755000,Volkswagen,Polo,2012,127000,Manual,Gasoline,Hatchback,Warranted,Dealer,Front-Wheel Drive,4,132,1390,85,5000,3800,11.9,177,5.9,Original
582,475000,Renault,Clio,2009,160000,Manual,Diesel,Other,Warranted,Dealer,Front-Wheel Drive,4,160,1461,65,3750,1900,15.5,162,4.5,Original
583,365000,Fiat,Other Fiat,2004,97000,Manual,LPG & Gasoline,Sedan,Warranted,Dealer,Front-Wheel Drive,4,114,1242,80,5000,4000,13.5,162,7.0,Original
584,300000,Peugeot,Other Peugeot,2003,208000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,111,1360,76,2500,1200,13.1,170,6.3,Original
585,280000,Toyota,Corolla,1995,237000,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,111,1332,88,2500,1200,11.5,175,5.5,Original
586,465000,Fiat,Other Fiat,2008,121000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,128,1368,95,6000,4500,9.9,178,6.6,Original
587,450000,Fiat,Other Fiat,2010,137000,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,115,1368,77,6000,3000,13.5,162,6.2,Original
588,1674500,BMW,5 Series,2013,135000,Automatic,Diesel,Sedan,Warrantless,Dealer,4WD (Continuous),4,450,1995,218,4400,1500,7.0,240,5.1,Original
589,485000,Honda,Other Honda,1994,155000,Automatic,Gasoline,Other,Warrantless,Dealer,Front-Wheel Drive,4,180,1801,126,2500,1200,15.2,155,5.5,Original
590,1257000,BMW,Other BMW,2016,55500,Automatic,Gasoline,Hatchback,Warrantless,Dealer,Rear-Wheel Drive,3,220,1499,136,4500,1250,8.7,210,5.2,Original
591,600000,Ford,Focus,2013,265000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,270,1560,115,3600,2500,10.9,193,4.2,Original
592,625000,Mercedes - Benz,Other Mercedes - Benz,1997,574500,Manual,LPG & Gasoline,Other,Warrantless,Dealer,Rear-Wheel Drive,4,190,1998,136,2500,1200,12.0,198,9.4,Original
593,538000,Volkswagen,Polo,2012,165000,Manual,Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,3,112,1198,70,5400,3000,14.1,165,5.5,Original
594,895000,Toyota,Corolla,2018,140000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,205,1364,90,3800,1800,12.5,180,4.1,Painted or Changed
595,1188000,Volkswagen,Passat,2018,108000,Semiautomatic,Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,200,1395,125,5000,1400,9.7,208,5.0,Original
596,1610000,BMW,5 Series,2013,190000,Automatic,Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,250,1592,170,6000,4700,8.7,226,6.7,Original
597,785000,Peugeot,Other Peugeot,2013,150000,Semiautomatic,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,270,1560,114,3600,1750,11.4,190,4.0,Painted or Changed
598,355000,Volkswagen,Passat,1997,487000,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,210,1781,150,2500,1200,8.7,223,7.9,Original
599,468000,Renault,Clio,2008,115800,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,114,1390,75,5500,4250,12.5,170,7.1,Original
600,1350000,BMW,5 Series,2015,299000,Automatic,Gasoline,Sedan,Warranted,Dealer,Rear-Wheel Drive,4,250,1592,170,6000,4700,8.7,226,6.7,Original
601,949000,Volkswagen,Golf,2016,50000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,110,3200,1500,10.5,195,3.8,Original
602,350000,Fiat,Other Fiat,2005,230000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,114,1242,81,5000,4000,13.2,166,7.2,Original
603,855000,BMW,3 Series,2011,136000,Automatic,Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,150,1596,116,6000,4300,13.4,203,7.9,Painted or Changed
604,1050000,Ford,Focus,2018,131000,Automatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,300,1500,120,3000,1200,10.2,196,4.3,Original
605,474500,Volkswagen,Jetta,2010,219173,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,105,4400,2500,11.7,190,4.7,Painted or Changed
606,800000,Other,Other Other,2015,90000,Semiautomatic,Diesel,Hatchback,Warranted,Dealer,Front-Wheel Drive,3,230,1422,90,3000,1750,11.1,181,3.6,Original
607,630000,Hyundai,Other Hyundai,2013,169000,Manual,Diesel,Sedan,Warranted,Dealer,Front-Wheel Drive,4,262,1582,128,4000,1900,10.1,190,4.4,Painted or Changed
608,865000,BMW,Other BMW,2014,127000,Manual,Diesel,Hatchback,Warranted,Dealer,Rear-Wheel Drive,4,260,1598,116,4000,1750,10.5,195,3.8,Painted or Changed
609,275000,Renault,Other Renault,1986,47773,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,140,1397,72,2500,1200,15.2,155,5.5,Original
610,369750,Peugeot,Other Peugeot,2005,145100,Automatic,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,120,1360,76,5500,2700,17.3,160,6.9,Painted or Changed
611,545900,Volkswagen,Passat,2009,245000,Semiautomatic,Gasoline,Other,Warrantless,Dealer,Front-Wheel Drive,4,250,1798,160,6200,4200,9.0,212,8.4,Original
612,1750000,Audi,Other Audi,2010,185000,Automatic,Diesel,Sedan,Warrantless,Dealer,4WD (Continuous),6,550,2967,250,4000,1500,6.2,250,6.6,Original
613,620000,Mercedes - Benz,Other Mercedes - Benz,1997,320000,Automatic,LPG & Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,6,200,2001,151,2500,1200,13.6,175,5.5,Original
614,929750,Renault,Megane,2020,155804,Semiautomatic,Diesel,Sedan,Warranted,Authorized Dealer,Front-Wheel Drive,4,260,1461,115,3750,2000,10.8,197,4.2,Original
615,489999,Other,Other Other,2005,12000,Automatic,Gasoline,Hatchback,Warranted,Dealer,Front-Wheel Drive,4,110,1240,80,5200,3600,17.9,145,6.6,Original
616,235000,Tofaş,Other Tofaş,1997,100100,Manual,LPG & Gasoline,Other,Warrantless,Dealer,Rear-Wheel Drive,4,131,1581,83,5800,3250,13.4,168,6.6,Original
617,1700000,BMW,5 Series,2016,159990,Automatic,Gasoline,Sedan,Warranted,Dealer,Rear-Wheel Drive,4,250,1592,170,6000,4700,8.7,226,6.7,Original
618,450000,Audi,Other Audi,2005,370000,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,148,1595,102,5300,3800,12.6,190,8.0,Painted or Changed
619,220000,Other,Other Other,2001,490000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,135,1498,88,6300,5000,11.2,180,7.9,Original
620,235000,Fiat,Other Fiat,2000,300000,Manual,LPG & Gasoline,Other,Warrantless,Dealer,Front-Wheel Drive,4,140,1400,74,6000,3000,15.2,155,6.5,Original
621,435000,Fiat,Linea,2014,240000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Painted or Changed
622,1325000,Volkswagen,Passat,2015,115000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,120,4000,1750,10.8,206,4.0,Original
623,1025000,Volkswagen,Passat,2014,170000,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,105,4400,2500,12.2,193,4.7,Original
624,1515000,Volkswagen,Passat,2017,103000,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,120,4000,1750,10.8,206,4.0,Original
625,1060000,Volkswagen,Passat,2015,177000,Semiautomatic,Diesel,Sedan,Warranted,Dealer,Front-Wheel Drive,4,250,1598,120,4000,1750,10.8,206,4.0,Painted or Changed
626,568000,Renault,Fluence,2013,210000,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,240,1461,110,4000,2000,11.5,185,4.4,Painted or Changed
627,355000,Opel,Corsa,2000,198800,Automatic,Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,120,1389,90,2500,1200,13.6,172,8.2,Original
628,495000,Hyundai,Other Hyundai,2008,160000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,125,1399,97,6000,3200,13.9,167,6.7,Painted or Changed
629,550000,Volkswagen,Passat,2006,400000,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,320,1968,140,4000,2500,9.8,206,6.4,Original
630,260900,Fiat,Other Fiat,2007,235000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,180,1248,70,4000,1750,14.0,164,4.6,Painted or Changed
631,230000,Other,Other Other,1998,240000,Automatic,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,140,1401,76,2500,1200,15.2,155,5.5,Original
632,529000,Opel,Corsa,2014,172000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,190,1248,75,4000,1750,14.9,163,4.0,Painted or Changed
633,985000,Volkswagen,Polo,2021,23000,Semiautomatic,Gasoline,Hatchback,Warranted,Dealer,Front-Wheel Drive,3,175,999,95,5500,2000,10.8,187,4.6,Painted or Changed
634,335000,Volkswagen,Other Volkswagen,1999,298000,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,145,1595,101,2500,1200,11.7,188,7.7,Original
635,1250000,Mercedes - Benz,Other Mercedes - Benz,2013,100400,Automatic,Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,250,1796,156,5000,1600,9.0,225,6.7,Painted or Changed
636,1425000,BMW,3 Series,2015,199000,Automatic,Diesel,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,380,1995,184,4000,1750,7.6,230,4.4,Original
637,3100000,BMW,3 Series,2022,14000,Automatic,Gasoline,Sedan,Warranted,Dealer,Rear-Wheel Drive,4,250,1597,170,5000,2000,8.1,228,7.3,Original
638,1185000,Other,Other Other,2017,190000,Semiautomatic,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,120,3500,1500,11.0,206,4.1,Painted or Changed
639,620000,Ford,Focus,2010,151000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,150,1596,100,6000,4000,14.2,182,7.7,Original
640,700000,Renault,Fluence,2015,132000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,240,1461,110,4000,1750,11.0,185,4.6,Original
641,1042900,Opel,Astra,2020,14375,Automatic,Gasoline,Sedan,Warranted,Dealer,Front-Wheel Drive,4,200,1364,140,4900,1850,10.3,205,6.7,Original
642,1226008,Opel,Other Opel,2023,7008,Automatic,Electric,Hatchback,Warranted,Dealer,Front-Wheel Drive,4,260,1520,136,2500,1200,8.1,150,5.5,Original
643,132000,Renault,Other Renault,1989,19823,Manual,Gasoline,Other,Warrantless,Dealer,Front-Wheel Drive,4,140,1397,72,5100,3000,15.2,155,6.5,Original
644,1200008,Ford,Focus,2021,30936,Automatic,Gasoline,Hatchback,Warranted,Dealer,Front-Wheel Drive,4,150,1497,123,2500,1200,12.4,194,6.5,Original
645,800000,Volkswagen,Jetta,2015,187000,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,105,4400,2500,11.7,190,4.7,Painted or Changed
646,825000,Volkswagen,Golf,2014,105000,Semiautomatic,Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,175,1197,105,5000,1550,10.2,192,4.8,Painted or Changed
647,485000,Toyota,Other Toyota,2007,269000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,190,1364,90,3800,3000,10.7,175,4.5,Painted or Changed
648,517000,Opel,Corsa,2012,132000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,190,1248,75,4000,1750,14.9,163,4.0,Painted or Changed
649,950000,Other,Other Other,2016,140000,Semiautomatic,Diesel,Hatchback,Warranted,Dealer,Front-Wheel Drive,4,250,1598,110,3250,1500,10.9,195,3.7,Painted or Changed
650,535555,Fiat,Egea,2016,185000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,200,1248,95,3750,1500,11.7,183,4.1,Original
651,530000,Peugeot,Other Peugeot,2012,180000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,230,1560,93,4000,1750,12.4,181,4.2,Original
652,255000,Fiat,Other Fiat,2001,230000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,104,1242,74,5000,4000,13.2,166,7.2,Original
653,928500,Honda,Civic,2017,52000,Automatic,Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,152,1597,125,6500,4300,11.6,196,6.7,Painted or Changed
654,383000,Seat,Other Seat,2007,250000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,148,1595,102,5600,3800,12.8,181,7.7,Original
655,1150000,Volkswagen,Jetta,2017,110000,Semiautomatic,Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,200,1395,125,5000,1400,9.6,206,5.0,Original
656,2675000,BMW,5 Series,2017,192000,Automatic,Gasoline,Sedan,Warrantless,Dealer,4WD (Continuous),4,180,1801,251,2500,1200,15.2,155,5.5,Original
657,3355000,BMW,5 Series,2022,30000,Automatic,Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,140,1401,151,2500,1200,15.2,155,5.5,Original
658,484000,Hyundai,Other Hyundai,2009,253000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,235,1493,110,4000,1900,11.5,176,4.6,Original
659,420000,Ford,Focus,2007,335000,Automatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,260,1560,110,4000,1750,11.5,183,5.5,Painted or Changed
660,695000,Toyota,Corolla,2015,149000,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,205,1364,90,3800,1800,14.7,180,4.1,Original
661,355000,Tofaş,Other Tofaş,1996,50000,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,122,1581,80,5500,3250,15.2,155,6.5,Painted or Changed
662,158000,Renault,Other Renault,1992,139000,Manual,LPG & Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,140,1390,83,5750,3500,15.2,168,6.5,Original
663,560000,Other,Other Other,2015,143000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,160,1398,71,4000,1750,13.5,163,3.8,Painted or Changed
664,630000,Opel,Corsa,2012,109000,Automatic,Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,130,1364,100,6000,4000,13.9,172,5.9,Original
665,435000,Peugeot,Other Peugeot,2002,189000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,147,1587,110,2500,1200,14.0,186,7.9,Original
666,565500,Volkswagen,Golf,2005,305000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,148,1595,102,2500,1200,12.5,181,7.4,Original
667,865000,Volkswagen,Polo,2017,79000,Semiautomatic,Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,160,1197,90,4800,1400,10.8,184,4.7,Original
668,407000,Hyundai,Other Hyundai,2009,170000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,125,1399,97,6000,3200,11.2,170,6.0,Painted or Changed
669,1290000,Other,Other Other,2018,113000,Semiautomatic,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,120,3500,1500,11.0,206,4.1,Painted or Changed
670,995000,Renault,Megane,2018,56000,Semiautomatic,Diesel,Sedan,Warranted,Dealer,Front-Wheel Drive,4,250,1461,110,4000,1750,12.5,190,3.8,Painted or Changed
671,770000,Fiat,Egea,2021,25000,Manual,Diesel,Sedan,Warranted,Dealer,Front-Wheel Drive,4,200,1248,95,3750,1500,12.8,184,4.1,Original
672,340000,Honda,Civic,2000,265000,Manual,Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,120,1396,90,2500,1200,10.8,177,6.8,Original
673,960000,BMW,Other BMW,2014,147000,Automatic,Gasoline,Hatchback,Warrantless,Dealer,Rear-Wheel Drive,4,220,1598,136,4350,1350,8.7,210,5.7,Painted or Changed
674,1269000,Volkswagen,Passat,2016,97747,Semiautomatic,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,250,1598,120,4000,1750,10.8,206,4.0,Original
675,1710000,Mercedes - Benz,Other Mercedes - Benz,2016,157000,Automatic,Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,250,1595,156,5300,4000,8.5,223,5.8,Original
676,655000,Fiat,Egea,2019,95000,Manual,Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,127,1368,95,6000,4500,11.5,185,5.7,Original
677,675000,Opel,Astra,2012,66000,Manual,Gasoline,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,155,1598,115,6000,4000,11.7,191,6.8,Original
678,530000,Other,Other Other,2016,245000,Manual,Diesel,Sedan,Warrantless,Dealer,Front-Wheel Drive,4,230,1560,93,3500,1750,11.2,180,4.3,Painted or Changed
679,1495000,BMW,3 Series,2014,161000,Automatic,Gasoline,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,250,1598,170,4800,1500,7.6,230,5.3,Original
680,298000,Volkswagen,Polo,2000,310000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,135,1598,75,2500,1200,12.2,172,6.9,Original
681,640000,Other,Other Other,2017,250000,Manual,Diesel,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,220,1461,90,4000,1750,11.8,167,4.0,Original
